NPRI_id,latitude,longitude
8631,61.048,-69.6259
8632,58.6891,-65.9499
8633,58.0987,-68.409
8634,49.1223,-117.7393
8635,58.7438,-122.6922
8636,45.0746,-73.0499
8637,45.3631,-73.2848
8638,45.5122,-73.5571
8639,48.53272,-72.26248
8640,46.6751,-71.3438
8641,45.69256,-73.92509
8642,45.4808,-71.9519
8643,46.51131,-71.56946
8644,45.37183,-73.52315
8645,45.42147,-73.27903
8646,45.4411,-73.6443
8647,53.7848,-77.4571
8648,45.3141,-73.9086
8649,46.207,-72.1447
8650,45.8872,-72.5174
8651,46.8006,-71.2633
8652,45.1133,-73.8873
8653,46.047,-71.9627
8654,45.2976,-73.1098
8655,46.9605,-69.7743
8656,45.66648,-73.34289
8657,45.6176,-73.9246
8658,46.20935,-71.77856
8659,45.2744,-72.1303
8660,45.7288,-74.0293
8661,45.6339,-73.5121
8662,45.5711,-73.5204
8663,45.23203,-74.08333
8664,45.80552,-73.9276
8665,46.33277,-72.5605
8666,47.42504,-79.30471
8667,45.87649,-72.47489
8668,45.7305,-73.4079
8669,46.8861,-71.8433
8670,45.5696,-73.4643
8671,45.34284,-71.94056
8672,45.91195,-72.47477
8673,45.35,-73.6333
8674,45.3291,-72.7846
8675,46.29113,-72.5493
8676,46.0833,-71.9333
8677,45.7209,-73.5842
8678,46.736,-71.217
8679,46.5556,-71.537
8680,45.3423,-73.6386
8681,45.667,-72.9991
8682,45.1133,-71.807
8683,45.3978,-73.5023
8685,48.4812,-71.1082
8687,46.22648,-70.788237
8688,49.1636,-122.9659
8689,45.61683,-73.6099
8690,45.9532,-73.5883
8691,NA,NA
8692,47.3781,-69.9714
8693,48.5748,-71.4996
8694,47.6969,-69.5181
8695,47.6725,-68.8832
8696,45.42352,-73.27888
8697,48.5308,-71.6253
8698,48.5855,-71.6223
8699,48.62809,-71.68543
8700,45.4952,-73.7613
8701,49.7418,-77.7802
8703,45.63545,-72.90721
8704,45.63623,-72.90856
8705,45.5628,-73.5457
8706,48.4095,-71.1301
8707,46.864,-71.2976
8708,46.8173,-71.2286
8709,45.4747,-73.7844
8710,45.5952,-73.7469
8711,45.6418,-73.5678
8712,45.4071,-75.6069
8713,46.9629,-69.77266
8714,46.89874,-71.38276
8715,45.4254,-75.7128
8716,45.48938,-73.55418
8718,45.4046,-72.7417
8719,48.1368,-77.6467
8720,45.7374,-73.5919
8721,47.87895,-68.72587
8722,48.4282,-71.1594
8723,45.6295,-73.6561
8724,45.3846,-73.7374
8725,46.79822,-71.29997
8726,45.8603,-72.0643
8727,45.5549,-73.9225
8728,45.2262,-74.0734
8729,48.4854,-68.4387
8730,46.0386,-73.0791
8731,45.5934,-73.7559
8732,51.489368,-57.229759
8732,50.280602,-66.320396
8732,50.280602,-66.320396
8732,50.280602,-66.320396
8732,51.489368,-57.229759
8732,50.280602,-66.320396
8732,50.280602,-66.320396
8732,51.489368,-57.229759
8732,50.280602,-66.320396
8732,50.280602,-66.320396
8732,50.280602,-66.320396
8732,50.280602,-66.320396
8732,50.280602,-66.320396
8733,48.047901,-71.240303
8733,48.047901,-71.240303
8734,46.8303,-71.2035
8735,46.0025,-73.4591
8736,46.9671,-70.5921
8737,45.954,-73.5879
8738,45.3393,-71.9388
8739,45.8485,-73.7511
8740,45.7895,-73.9994
8741,45.3647,-74.1268
8742,46.7956,-71.2949
8743,45.4815,-71.6609
8744,43.2345,-80.8121
8745,46.9004,-71.277
8746,46.9146,-71.1891
8747,46.7316,-70.5676
8748,47.4185,-72.7859
8749,45.6796,-74.0257
8750,46.1264,-71.0291
8751,45.4585,-75.8493
8752,45.5359,-75.4189
8753,45.859,-72.0757
8754,45.8588,-72.0745
8755,45.5924,-73.628
8756,45.6471,-73.51624
8757,48.0911,-77.87222
8758,48.2104,-79.0601
8759,45.77742,-74.0121
8760,45.60973,-74.24903
8761,45.3887,-72.7636
8762,42.1046,-82.818
8763,42.136,-82.601
8764,45.6086,-72.9674
8765,48.2232,-78.2072
8766,46.805,-71.2878
8767,48.1679,-65.6387
8769,49.4934,-76.1247
8770,45.9748,-73.1708
8771,45.6932,-73.4263
8773,45.6329,-72.9902
8774,48.4736,-68.4895
8775,45.49069,-73.54205
8778,52.35029,-67.36923
8779,45.3912,-71.9271
8780,45.4985,-72.3187
8781,45.2971,-74.2027
8783,52.8383,-67.2761
8784,45.9173,-73.3336
8785,49.6907,-77.6944
8786,48.47894,-71.10445
8787,46.86272,-71.2984
8788,45.5143,-73.3647
8789,48.21295,-79.28893
8790,45.5861,-73.6231
8791,45.5713,-73.6093
8795,48.3325,-70.9927
8796,45.7078,-73.4219
8797,48.2815,-69.8821
8798,45.4879,-73.6868
8800,48.9869,-75.7703
8801,48.6707,-74.9336
8802,47.56963,-70.39411
8803,52.69871,-76.05828
8804,46.1213,-70.6953
8805,45.6159,-73.6601
8806,46.6022,-70.8593
8807,46.36997,-72.38901
8808,45.68983,-73.9296
8810,46.4232,-72.4901
9458,42.31939,-82.9322
9999,43.4082,-80.3075
10000,43.8681,-79.7668
10001,45.2635,-75.9431
10002,43.5199,-79.9655
10003,43.8728,-78.8354
10004,42.9874,-81.2049
10005,43.2242,-79.6961
10006,45.6155,-73.5766
10007,45.3885,-71.9392
10008,46.3372,-72.556
10009,46.8533,-71.3001
10010,47.98562,-85.46116
10011,44.6499,-75.9815
10012,43.0121,-81.1908
10013,45.0698,-75.5488
10014,44.7716,-79.6554
10015,46.6551,-80.9436
10016,44.3649,-79.735
10017,43.2614,-79.7735
10018,44.5307,-79.1543
10019,43.0667,-81.2017
10020,44.291,-76.6297
10021,44.0656,-78.6465
10022,43.1262,-80.764
10023,44.0446,-79.0992
10024,45.438,-75.3847
10025,44.6114,-75.6594
10026,45.4466,-75.5647
10027,44.1682,-77.3845
10028,44.0226,-79.2543
10029,43.85228,-79.98481
10030,43.0476,-79.3262
10031,44.0433,-79.1043
10032,45.9034,-83.2125
10033,42.9666,-80.0397
10034,44.120272,-77.585749
10035,43.1788,-80.344
10036,43.6735,-79.4656
10037,43.9349,-78.8566
10038,44.286999,-76.629097
10038,44.286999,-76.629097
10038,44.286999,-76.629097
10038,44.286999,-76.629097
10038,43.84602,-79.059387
10038,43.84602,-79.059387
10038,44.286999,-76.629097
10038,44.286999,-76.629097
10038,44.286999,-76.629097
10038,44.286999,-76.629097
10038,43.846001,-79.059402
10038,44.286999,-76.629097
10038,43.846001,-79.059402
10038,44.286999,-76.629097
10038,44.286999,-76.629097
10038,44.286999,-76.629097
10039,44.1682,-77.3845
10040,44.1682,-77.3845
10041,43.8459,-79.0588
10042,43.2591,-79.891
10043,46.584,-84.3438
10044,46.5817,-84.3459
10045,46.5817,-84.3459
10046,49.7709,-94.4026
10047,48.6188,-93.4246
10048,44.3761,-79.7194
10049,44.3274,-79.6671
10050,43.5702,-79.6446
10051,48.4232,-89.2911
10052,44.2927,-76.6253
10053,45.0465,-74.8347
10054,44.1897,-77.3994
10055,44.3033,-78.2801
10056,45.2767,-75.8168
10057,43.2373,-79.7454
10058,43.1308,-79.1688
10059,43.1807,-79.8399
10060,43.866,-79.5119
10061,43.3129,-81.0086
10062,43.17397,-79.2143
10063,43.1015,-80.7281
10064,43.3789,-80.5712
10065,43.0471,-81.2013
10066,46.525,-80.9829
10067,45.3049,-75.5716
10068,43.1687,-79.2058
10069,43.7097,-79.6931
10070,43.09397,-79.07959
10071,43.4741,-80.5305
10072,43.1939,-79.8362
10073,42.7883,-81.1521
10074,42.5793,-82.3982
10075,42.95933,-82.41241
10076,43.3804,-80.3016
10077,43.4172,-80.3493
10078,46.4361,-72.7532
10079,43.1859,-79.515
10080,45.0822,-74.7477
10081,45.2473,-75.5114
10269,43.9705,-79.4145
10270,45.4308,-76.3385
10271,48.5151,-81.302
10272,44.0667,-79.0961
10273,42.2881,-82.9501
10274,44.608,-79.1017
10275,43.8544,-79.3932
10276,48.13459,-80.04707
10277,43.6787,-79.7255
10278,43.6135,-79.7516
10279,43.60674,-79.5203
10280,45.2692,-74.1132
10281,44.279,-79.6499
10282,43.7016,-79.5815
10283,44.49373,-80.23656
10284,42.11308,-83.10943
10285,43.5039,-80.528
10286,44.5961,-80.92202
10287,43.73852,-81.69651
10288,45.783,-64.2343
10289,43.8589,-78.9129
10290,43.7717,-79.5512
10291,43.7119,-79.591
10292,43.3507,-80.4098
10293,43.7284,-79.6817
10294,42.76915,-81.20529
10295,43.78847,-79.47654
10296,43.9751,-78.1654
10297,46.3112,-79.4291
10298,45.0343,-74.8071
10299,43.8382,-80.0196
10081,45.2473,-75.5114
10081,45.2473,-75.5114
10081,45.2473,-75.5114
10081,45.2473,-75.5114
10081,45.2473,-75.5114
10081,45.2473,-75.5114
10081,45.2473,-75.5114
10081,45.2473,-75.5114
10081,45.2473,-75.5114
10081,45.2473,-75.5114
10081,45.2473,-75.5114
10081,45.2473,-75.5114
10082,43.7613,-79.5543
10083,43.6172,-79.5692
10084,44.0084,-79.6756
10085,45.8139,-77.1126
10086,43.7552,-79.2701
10087,42.81414,-82.28834
10088,43.7789,-79.5404
10089,42.04549,-82.59946
10090,43.6494,-79.6567
10091,44.4981,-80.1958
10092,43.1341,-80.719
10093,43.8443,-80.7675
10094,43.7719,-79.3214
10095,42.8638,-82.3839
10096,42.7284,-82.3006
10097,42.84472,-82.37275
10098,43.4003,-80.4454
10099,45.3007,-75.8831
10100,47.7257,-80.3391
10101,44.1248,-77.5653
10102,43.1817,-79.5067
10103,43.4884,-79.6185
10104,43.4033,-79.7341
10105,43.54812,-80.2901
10106,43.7003,-79.6162
10107,43.5503,-80.6241
10108,43.4075,-80.3408
10109,43.4224,-80.5803
10110,43.7749,-79.2751
10111,43.6021,-80.6381
10112,48.4741,-89.1578
10113,42.9638,-82.3883
10114,43.7936,-79.5209
10115,43.1321,-80.2831
10116,43.8046,-79.5231
10117,47.8477,-83.4186
10118,43.5473,-80.2888
10119,44.6196,-75.6972
10120,43.32292,-80.30207
10121,43.3008,-80.3073
10122,44.6825,-79.4955
10123,43.1108,-79.4914
10124,43.4027,-79.8868
10125,45.3054,-75.5726
10126,43.73875,-79.65039
10127,42.3055,-82.823
10128,43.7698,-79.62349
10129,43.7916,-79.2547
10130,43.4818,-80.5215
10131,44.8879,-76.2494
10132,43.13192,-79.17461
10133,42.3204,-83.0338
10134,44.5044,-80.2229
10135,43.5269,-79.6833
10136,43.6944,-79.615
10138,46.1982,-82.6989
10139,43.29305,-79.98629
10140,43.07208,-80.85839
10141,43.5802,-79.7695
10142,43.5699,-79.7843
10143,43.03005,-81.44698
10144,46.4491,-80.4583
10145,43.2589,-80.6755
10146,42.71439,-82.21787
10147,42.2396,-82.9672
10148,43.8346,-80.8355
10149,44.2416,-76.4199
10150,43.783,-79.482
10151,43.8543,-79.263
10152,43.8672,-79.7381
10153,48.687,-81.3701
10154,43.7571,-79.2704
10155,45.3289,-79.2213
10156,43.65132,-79.43031
10157,44.9787,-75.6218
10158,43.2654,-79.958
10159,43.865,-79.725
10160,43.1627,-80.2245
10161,43.6152,-79.5331
10162,43.52733,-79.6072
10163,43.0162,-81.2483
10164,42.9734,-81.1792
10165,42.9686,-81.3426
10166,42.9736,-81.2051
10167,43.37905,-79.78949
10168,43.53845,-80.31208
10169,43.6948,-79.6247
10170,43.265,-79.8381
10171,43.7417,-79.71
10172,42.8385,-81.5841
10173,43.1513,-80.5158
10174,42.2408,-82.4335
10175,42.98562,-82.40895
10176,42.6901,-81.9789
10177,45.4053,-75.7374
10178,45.4217,-75.707
10179,43.6925,-79.7421
10180,45.5956,-74.5912
10181,44.1927,-77.3648
10182,45.4149,-75.629
10183,42.9214,-81.198
10184,43.7354,-79.3259
10185,42.3033,-83.0218
10186,43.8353,-80.5511
10187,43.7747,-79.4857
10188,43.7792,-79.4827
10189,44.1719,-77.5952
10190,44.1911,-76.7475
10191,43.8057,-79.333
10192,43.136,-79.4032
10193,43.134,-80.2467
10194,43.5763,-79.6551
10195,44.1719,-77.5952
10196,45.352,-74.9003
10197,45.5456,-75.0744
10198,45.5965,-74.7626
10199,46.6435,-81.3836
10200,46.4232,-81.3562
10201,46.4729,-81.1854
10202,46.5667,-80.8562
10203,46.4746,-81.091
10204,46.459,-81.0758
10205,46.5327,-80.9976
10206,43.7015,-79.6169
10207,43.0521,-81.2111
10208,43.1585,-80.3258
10209,43.0445,-81.1942
10210,42.7859,-81.1719
10211,49.19235,-123.9501
10212,49.009,-97.5614
10213,49.253969,-68.145361
10214,44.2087,-77.3831
10215,50.9636,-113.97668
10216,48.9642,-58.0137
10217,44.6408,-63.5384
10218,53.53004,-113.40201
10219,43.7662,-79.485
10220,43.6298,-80.5801
10221,50.6775,-120.2537
10222,49.24775,-55.05354
10223,53.30831,-60.38103
10224,42.8351,-80.048
10225,60.8244,-115.7775
10226,45.3291,-75.7182
10227,53.926,-122.7548
10228,50.47261,-104.58882
10229,42.95493,-82.41472
10230,50.197081,-66.373193
10231,46.518,-84.2875
10232,43.2236,-80.2838
10233,46.4681,-81.0331
10234,46.148429,-60.202378
10235,54.5142,-128.5801
10236,48.4208,-123.397
10237,49.98149,-97.0464
10238,49.25621,-122.92663
10239,43.6576,-79.3893
10240,43.7987,-79.2625
10242,43.16877,-80.22692
10243,42.328,-81.9981
10244,42.2059,-82.8942
10245,50.02658,-110.6657
10246,51.02021,-114.019246
10247,42.9555,-81.6234
10248,49.9033,-97.1156
10249,43.6581,-79.9249
10250,43.6604,-79.6724
10251,52.4072,-108.71
10252,45.49203,-73.55125
10253,45.5446,-73.5346
10254,43.48228,-79.63109
10255,43.512,-79.8755
10256,43.41935,-79.73289
10257,43.4133,-79.6936
10258,43.6399,-79.8793
10259,44.8971,-76.0017
10260,43.7436,-79.6655
10261,43.36908,-79.769604
10262,42.4154,-82.0417
10263,49.7726,-92.7953
10264,43.8381,-79.3489
10265,47.5287,-79.6758
10266,46.4424,-79.4707
10267,44.4148,-77.9537
10268,44.5661,-80.8603
10300,43.2518,-81.1366
10301,45.0436,-74.684
10302,43.1306,-80.2388
10303,42.92034,-79.24999
10304,45.0297,-74.6784
10305,43.45813,-80.1665
10306,43.45,-80.2589
10307,50.2667,-89.0528
10308,48.2314,-90.1261
10309,49.3243,-91.4243
10310,49.7888,-86.2706
10311,48.8025,-86.9346
10312,50.5866,-90.6046
10313,49.1544,-89.3562
10314,49.2241,-90.9454
10315,49.6939,-86.9
10316,48.7519,-86.3483
10317,48.9139,-88.5272
10318,48.005,-84.5383
10319,46.4856,-83.3986
10320,46.4194,-83.3722
10321,49.2022,-93.9817
10322,50.875,-93.7492
10323,50.8697,-93.7261
10324,50.3911,-93.6014
10325,49.1228,-85.8994
10326,48.3768,-89.2969
10327,50.9717,-90.4019
10328,48.28,-84.8839
10329,48.3489,-84.6744
10330,49.03,-94.3011
10331,47.0194,-83.1633
10332,47.0561,-83.1331
10333,47.7392,-83.3714
10334,47.8244,-83.6894
10335,49.0153,-88.2322
10336,48.9311,-93.9231
10337,49.0358,-92.1381
10338,48.6633,-91.0825
10339,48.6836,-91.0069
10340,48.1003,-89.8933
10341,48.465,-85.1156
10342,46.7853,-83.7528
10343,49.9406,-92.2475
10344,48.87,-90.4694
10345,48.9322,-90.1653
10346,48.925,-90.1658
10347,50.1806,-90.6736
10348,50.1978,-90.6728
10349,46.9394,-84.4814
10350,51.515,-90.1361
10351,49.8156,-91.1886
10352,49.8169,-93.2753
10353,49.519,-92.7043
10354,46.5586,-83.0342
10355,48.5278,-85.1567
10356,47.2722,-84.5633
10357,43.67392,-79.47728
10358,43.50153,-79.6388
10359,45.293,-75.968
10360,42.904,-79.6054
10361,42.7641,-80.3881
10362,42.8493,-80.3109
10363,49.9451,-97.1785
10364,49.2538,-122.9751
10365,49.266,-123.0118
10366,43.3727,-79.7717
10368,45.5272,-73.6163
10369,45.4852,-73.5704
10370,42.8864,-79.251
10371,45.2774,-75.8169
10372,46.3059,-83.7444
10373,45.30472,-75.55903
10374,50.28,-88.92
10375,52.92,-82.43
10376,53.95,-91.03
10377,53.82,-89.9
10378,47.32,-82.12
10379,52.65,-94.07
10380,55.991577,-87.638862
10381,49.82,-89.13
10382,49.452426,-85.548591
10383,53.52,-88.63
10384,53.0319,-89.8228
10385,52.2188,-87.8991
10386,49.057727,-84.102897
10387,53.88,-92.2
10388,53.063008,-93.356944
10389,47.6,-82.83
10390,53.85,-89.58
10391,52.9502,-91.3317
10392,52.95,-87.37
10393,42.2509,-83.0972
10394,43.5263,-79.8921
10395,43.606,-79.7763
10396,50.5866,-93.1902
10397,47.8447,-83.4273
10398,43.368,-80.2738
10399,43.44373,-80.57737
10400,44.2143,-76.5516
10401,44.1118,-79.5971
10402,43.709234,-79.343694
10403,49.74423,-84.07366
10404,49.3909,-82.4373
10405,49.1512,-88.3418
10406,46.3803,-79.4692
10407,48.8704,-80.8942
10408,45.4509,-73.7302
10409,51.045078,-114.09204
10410,46.3312,-79.4999
10411,43.8054,-79.5181
10412,43.8475,-79.0229
10413,45.7045,-77.1541
10414,43.6828,-79.4769
10415,43.77461,-79.48323
10416,43.6121,-79.6779
10417,44.4961,-77.5348
10418,43.5537,-80.2224
10419,43.7013,-79.5829
10420,43.8194,-79.2971
10421,43.6557,-79.3317
10422,43.7819,-79.4701
10423,42.3409,-82.0067
10424,44.4199,-78.2676
10425,43.6783,-79.711
10426,45.3134,-75.6203
10427,43.3538,-79.7938
10428,43.7376,-81.4261
10429,45.41837,-76.36144
10430,46.5069,-80.9317
10431,44.1291,-79.5548
10432,43.3032,-80.6215
10433,43.1262,-80.2285
10434,43.8029,-79.3398
10435,43.8063,-79.2414
10436,44.1891,-77.3603
10437,43.886,-78.9528
10438,43.4961,-80.4898
10439,43.6387,-79.6439
10440,43.8853,-78.8518
10441,43.3722,-79.7659
10442,43.8243,-79.246
10443,44.5813,-80.9041
10444,45.3843,-75.6216
10445,43.7245,-80.9718
10446,48.5939,-85.2748
10447,42.3009,-82.9777
10448,43.8469,-79.3333
10449,43.6088,-81.5327
10450,46.3387,-81.6059
10451,44.5015,-80.2391
10452,43.4606,-80.477
10453,44.6091,-79.4211
10454,42.3087,-82.9355
10455,43.8177,-79.2466
10456,43.128,-80.2297
10457,45.433635,-75.845962
10458,45.5082,-75.5489
10459,44.7574,-63.5768
10460,45.0803,-64.4969
10461,45.27,-65.9944
10462,44.8595,-65.1931
10463,45.426686,-73.466241
10464,45.5082,-75.5489
10465,45.482416,-73.689208
10466,45.71001,-73.64688
10467,45.39,-74.0759
10468,43.6527,-79.6532
10469,43.4372,-81.5008
10470,42.0948,-83.0861
10471,42.9478,-79.0481
10472,42.9833,-81.202
10473,42.9554,-81.4263
10474,51.0524,-113.9947
10475,49.878996,-112.774388
10476,49.7906,-112.1314
10675,43.5487,-80.6148
10676,43.4449,-80.2541
10677,43.4491,-80.4052
10678,46.5075,-80.9877
10679,46.537,-80.9074
10680,42.9295,-79.0042
10681,42.8917,-79.3003
10682,42.8914,-79.283
10683,44.4725,-77.6581
10684,43.8141,-80.0384
10685,43.343,-80.3655
10686,45.299,-75.5653
10853,49.1275,-90.7369
10854,49.2271,-90.913
10855,49.0684,-90.4908
10856,49.7953,-85.951
10857,48.9904,-84.7636
10477,53.6544,-114.13720000000001
10478,52.3043,-113.8027
10479,53.57322,-113.31641
10480,44.1916,-78.4633
10481,43.3636,-80.9612
10482,43.4012,-80.6692
10483,44.7126,-75.5072
10484,43.8561,-78.8925
10485,43.4241,-79.7113
10486,44.2973,-79.8969
10487,44.4361,-79.6391
10488,43.5536,-79.7613
10489,49.0806,-122.06468
10490,43.68705,-79.67384
10491,42.84515,-80.64135
10492,42.9966,-79.2371
10493,51.051722,-114.010046
10494,53.5822,-113.5444
10495,49.7253,-112.79
10496,49.8947,-97.1234
10497,45.4344,-73.1496
10498,44.2896,-78.2828
10499,44.2466,-76.568
10500,43.7768,-79.6202
10501,44.02,-79.4624
10502,43.7136,-79.5804
10503,43.5795,-80.3335
10504,43.6482,-79.6481
10505,43.8073,-79.2349
10506,43.3594,-79.807
10507,43.7079,-79.5794
10508,43.7877,-80.3625
10509,43.77539,-79.64788
10510,43.4139,-79.7301
10511,44.0823,-79.4248
10512,48.2077,-82.503
10513,45.4534,-79.2542
10514,44.9567,-79.7793
10515,45.0934,-79.7818
10516,46.3077,-81.6774
10517,47.4998,-81.3108
10518,47.6434,-82.0668
10519,48.7235,-80.8203
10520,46.5724,-81.3829
10521,46.1879,-82.9552
10522,48.46,-81.4438
10523,49.3782,-80.3467
10524,49.7383,-84.3055
10525,49.4817,-80.3239
10526,46.6075,-80.6117
10527,46.6531,-82.8168
10528,46.5064,-80.2586
10529,47.1653,-79.6903
10530,48.5064,-80.4569
10531,49.8625,-79.7928
10532,47.7619,-80.1922
10533,45.2917,-78.9294
10534,45.7794,-79.6878
10535,46.2711,-78.3683
10536,46.495,-78.97
10537,43.2405,-81.13396
10538,43.6947,-79.6742
10539,43.6209,-79.6682
10540,44.5941,-75.7215
10541,43.3887,-79.753
10542,45.8258,-77.1376
10543,43.6137,-79.5084
10544,43.5444,-80.3028
10545,43.7026,-79.5891
10546,43.8516,-78.9216
10547,43.3748,-79.764
10548,45.5132,-73.666
10549,45.4945,-73.6648
10550,49.9431,-97.1727
10551,50.4675,-104.602
10552,51.0227,-114.0377
10553,53.5221,-113.3782
10554,49.1809,-122.9477
10555,43.9185,-80.0949
10556,43.6563,-79.3569
10557,44.385,-79.7059
10558,43.2076,-79.6783
10559,42.5867,-82.1749
10560,43.7019,-79.7993
10561,43.3695,-80.3035
10562,46.4761,-81.0192
10563,42.3091,-82.9499
10564,43.269,-79.9743
10565,48.47525,-81.31728
10566,48.19522,-82.09687
10567,44.6024,-79.4015
10568,43.3625,-79.7991
10569,43.671,-79.3831
10570,43.6432,-79.3901
10571,43.6448,-79.3831
10572,43.8057,-79.4171
10573,43.5458,-80.2417
10574,43.5473,-80.2394
10575,43.15959,-80.24739
10576,43.153,-80.2127
10577,43.1969,-80.372
10578,43.3931,-80.3308
10579,43.13817,-80.7076
10580,43.446,-80.5133
10581,43.7109,-79.6799
10582,43.75053,-79.62561
10583,46.299,-79.4531
10584,43.82172,-79.23457
10585,44.1877,-77.3626
10586,43.328,-79.8379
10587,44.2837,-78.3358
10588,45.3603,-75.8989
10589,43.2038,-79.5861
10590,43.1126,-79.205
10591,44.8166,-77.6166
10592,44.8166,-77.6166
10593,49.6856,-83.6505
10595,43.4046,-80.4595
10596,43.793007,-79.250999
10597,43.3785,-80.3023
10598,43.3673,-80.286
10599,45.4756,-76.6704
10600,43.2609,-79.9194
10601,42.8459,-80.6042
10602,45.3854,-75.6961
10603,43.7165,-79.4687
10604,44.9043,-75.1722
10605,43.1582,-80.255
10606,45.0392,-74.8661
10607,44.8997,-76.0009
10608,43.6912,-79.7527
10609,43.7309,-79.5993
10610,43.315,-80.0208
10611,45.4737,-76.6734
10612,43.1606,-80.2243
10613,43.7053,-79.475
10614,43.7303,-80.9562
10615,43.1302,-80.2899
10616,46.4789,-80.9915
10617,46.3026,-79.4617
10618,45.3768,-75.5965
10619,43.6039,-79.5318
10620,43.804128,-79.544501
10621,43.8586,-78.8989
10622,47.3727,-79.6663
10623,43.7036,-79.8063
10624,43.7122,-79.6891
10625,44.67641,-77.94668
10626,44.8772,-76.3291
10627,43.4983,-79.7418
10628,43.5738,-80.0301
10629,43.63797,-79.65273
10630,43.5288,-79.7213
10631,45.3965,-75.7463
10632,43.2405,-79.7515
10633,43.6625,-79.6465
10634,44.1989,-77.3675
10635,42.9303,-81.1835
10636,43.5742,-80.2323
10637,43.8434,-79.3767
10638,43.6627,-79.6656
10639,43.8089,-79.3344
10640,42.9846,-82.4004
10641,43.7558,-79.2882
10642,43.2541,-79.7936
10643,42.7811,-81.1585
10644,44.2799,-78.2934
10645,42.9842,-81.2086
10646,43.1633,-80.2262
10647,44.3147,-80.6543
10648,43.3452,-81.0127
10649,45.0531,-74.6865
10650,43.7367,-79.6449
10651,42.2951,-82.8274
10652,44.2634,-76.5688
10653,43.6145,-79.80647
10654,43.3616,-79.7838
10655,43.399,-80.4588
10656,43.4909,-80.5332
10657,45.2643,-75.959
10658,42.5845,-82.3962
10659,45.1369,-76.1482
10660,43.754,-79.273
10661,43.1911,-79.8386
10662,47.4935,-79.6946
10663,45.2643,-75.959
10664,45.2853,-75.9624
10665,43.65906,-79.66372
10666,43.7977,-79.4889
10667,43.7565,-79.2687
10668,43.6349,-79.6474
10669,43.5938,-79.7451
10670,42.5804,-82.1765
10671,42.2379,-82.9668
10672,43.2608,-79.8732
10673,43.4643,-80.4821
10674,43.3949,-80.5088
10687,42.99735,-81.19854
10688,42.9871,-80.1272
10689,43.7386,-79.645
10690,44.9212,-75.8404
10691,43.3929,-80.3296
10692,42.921,-81.2641
10693,43.6989,-79.7192
10694,45.3699,-75.6519
10695,43.4312,-80.3108
10696,43.482,-80.4852
10697,46.5183,-84.3626
10698,43.0193,-81.1679
10699,45.4234,-76.3395
10700,43.7208,-79.2801
10701,42.2994,-83.0221
10702,43.637,-79.6943
10703,45.171501,-76.056602
10703,45.171501,-76.056602
10703,45.171501,-76.056602
10703,45.171501,-76.056602
10703,45.171501,-76.056602
10703,45.171501,-76.056602
10703,45.171501,-76.056602
10703,45.171501,-76.056602
10703,45.171501,-76.056602
10703,45.171501,-76.056602
10703,45.171501,-76.056602
10704,45.1906,-75.9647
10705,45.1791,-75.9977
10706,45.1791,-75.9977
10707,43.3933,-79.7723
10708,47.3923,-79.7062
10708,47.3923,-79.7062
10708,47.3923,-79.7062
10708,47.3923,-79.7062
10708,47.3923,-79.7062
10708,47.3923,-79.7062
10709,43.5532,-80.1974
10710,44.3401,-78.3119
10711,42.9295,-80.3006
10712,44.4869,-79.6951
10713,45.438,-75.73
10714,43.0995,-79.1982
10715,43.6699,-79.3879
10716,43.6459,-79.3879
10717,43.6467,-79.3883
10718,43.6691,-79.392
10719,43.6608,-79.3858
10720,43.7748,-79.3287
10721,43.7748,-79.3285
10722,43.6453,-79.3825
10723,43.7798,-79.2866
10724,43.7766,-79.2505
10725,43.7797,-79.2512
10726,43.6502,-79.3778
10727,43.6413,-79.3775
10728,43.6414,-79.3778
10729,45.4793,-75.5175
10730,44.22526,-76.49526
10731,43.7508,-79.62506
10732,44.6371,-80.992
10733,43.6372,-79.9869
10734,48.478901,-81.313202
10734,48.475601,-81.3302
10734,48.475601,-81.3302
10734,48.475601,-81.3302
10734,48.475601,-81.3302
10734,48.475601,-81.3302
10734,48.475601,-81.3302
10734,48.475601,-81.3302
10734,48.475601,-81.3302
10735,44.4515,-79.574699
10736,43.702599,-79.797997
10736,43.702599,-79.797997
10736,43.702599,-79.797997
10736,43.702599,-79.797997
10736,43.702599,-79.797997
10736,43.702599,-79.797997
10737,44.2279,-79.0706
10738,43.0481,-81.2096
10739,43.3333,-80.4141
10740,43.0448,-81.2209
10741,45.3873,-75.7085
10742,45.402,-75.7072
10743,45.456,-73.7231
10744,42.9921,-80.9654
10745,43.7255,-79.529
10746,43.1482,-80.1893
10747,43.2328,-79.7313
10748,43.7756,-79.6206
10749,42.2627,-82.9675
10750,45.3359,-75.897
10751,44.1321,-81.162
10752,43.4945,-80.2086
10753,43.0146,-81.1784
10754,42.9284,-81.1894
10755,42.9102,-79.2346
10756,43.8823,-78.7584
10757,43.1716,-79.2095
10758,42.95825,-81.60558
10759,42.9585,-81.607
10760,42.991,-81.6253
10761,43.4018,-80.49
10762,46.5243,-84.4077
10763,43.7353,-79.6976
10764,43.8269,-79.3482
10765,43.6545,-79.6763
10766,43.7743,-79.2669
10767,45.0402,-79.3103
10768,43.417,-80.3546
10769,43.3916,-80.3746
10770,43.4076,-80.3787
10771,43.4243,-80.4818
10772,43.3531,-80.9843
10773,43.4132,-80.3728
